occurred_date_time,highest_offense_description,family_violence,report_date_time,location_type,address,zip_code,council_district,apd_sector,apd_district,pra,census_tract,clearance_status,clearance_date,category_description,latitude,longitude,year,month,week,day,hour
2017-08-08 22:36:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-08-08 23:39:00,RESIDENCE / HOME,1191 COMAL ST,78702.0,1.0,CH,2,413.0,,True,2017-08-09 00:00:00,Aggravated Assault,30.27248868,-97.72349846,2017.0,8.0,32.0,8.0,22.0
2017-08-08 23:30:00,AGGRAVATED ASSAULT,False,2017-08-09 01:12:00,PARK / PLAYGROUND,1101 MEARNS MEADOW BLVD,78758.0,4.0,ED,1,239.0,18.22,False,2017-08-25 00:00:00,Aggravated Assault,30.36944251,-97.7006699,2017.0,8.0,32.0,8.0,23.0
2017-08-09 08:00:00,AGG RAPE OF A CHILD,True,2017-08-13 11:47:00,RESIDENCE / HOME,5100 BLOCK TERI RD,78744.0,2.0,FR,5,495,24.13,False,2017-11-14 00:00:00,Rape,,,2017.0,8.0,32.0,9.0,8.0
2017-08-09 17:24:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-08-09 18:17:00,RESIDENCE / HOME,12001 DESSAU RD,78754.0,1.0,ED,5,224.0,18.34,True,2017-08-17 00:00:00,Aggravated Assault,30.3792726,-97.65326551,2017.0,8.0,32.0,9.0,17.0
2017-08-09 22:00:00,AGG ASSAULT WITH MOTOR VEH,False,2017-08-09 22:00:00,PARKING LOTS / GARAGE,2700 GRACY FARMS LN,78758.0,7.0,AD,2,202.0,18.49,False,2017-09-27 00:00:00,Aggravated Assault,30.4067171,-97.71296949,2017.0,8.0,32.0,9.0,22.0
2017-08-09 23:13:00,AGG ASLT STRANGLE/SUFFOCATE,False,2017-08-09 23:13:00,RESIDENCE / HOME,8225 N FM 620 RD,78726.0,6.0,AD,8,184.0,17.14,True,2017-08-16 00:00:00,Aggravated Assault,30.42004718,-97.84417065,2017.0,8.0,32.0,9.0,23.0
2017-08-10 00:00:00,SEXUAL ASSAULT W/ OBJECT,False,2017-08-10 17:09:00,STREETS / HWY / ROAD / ALLEY,4400 BLOCK MANCHACA RD,78745.0,5.0,DA,4,488.0,,False,2018-04-10 00:00:00,Rape,,,2017.0,8.0,32.0,10.0,0.0
2017-08-10 02:03:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-08-10 02:03:00,RESIDENCE / HOME,3400 HARMON AVE,78705.0,9.0,BA,1,348.0,4.0,True,2017-08-10 00:00:00,Aggravated Assault,30.29246578,-97.72275227,2017.0,8.0,32.0,10.0,2.0
2017-08-10 02:11:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-08-10 02:11:00,RESIDENCE / HOME,7707 S IH 35 SVRD NB,78744.0,2.0,FR,8,529.0,24.27,True,2017-08-10 00:00:00,Aggravated Assault,30.1793781,-97.77579561,2017.0,8.0,32.0,10.0,2.0
2017-08-10 07:23:00,RAPE,False,2017-08-10 07:23:00,RESIDENCE / HOME,1600 BLOCK RUTLAND DR,78758.0,4.0,ED,2,236.0,18.2,False,2018-06-13 00:00:00,Rape,,,2017.0,8.0,32.0,10.0,7.0
2017-08-10 09:04:00,ARMED ROBBERY,False,2017-08-10 09:04:00,HOTEL / MOTEL / ETC.,5330 N IH 35 SVRD SB,78751.0,4.0,ID,6,291.0,21.0,True,2017-08-29 00:00:00,Robbery,30.31255268,-97.70919917,2017.0,8.0,32.0,10.0,9.0
2017-08-10 12:22:00,RAPE,False,2017-09-14 11:06:00,OTHER / UNKNOWN,700 BLOCK GUADALUPE ST,78701.0,9.0,GE,1,373.0,11.0,False,2017-10-04 00:00:00,Rape,,,2017.0,8.0,32.0,10.0,12.0
2017-08-10 12:56:00,ARMED ROBBERY,False,2017-08-11 10:37:00,STREETS / HWY / ROAD / ALLEY,1600 GROVE BLVD,78741.0,3.0,HE,3,443.0,23.18,False,2017-10-02 00:00:00,Robbery,30.2302718,-97.70685804,2017.0,8.0,32.0,10.0,12.0
2017-08-10 15:40:00,AGGRAVATED ASSAULT,False,2017-08-10 15:40:00,RESIDENCE / HOME,5800 TECHNI CENTER DR,78721.0,1.0,CH,5,397.0,21.1,True,2017-08-10 00:00:00,Aggravated Assault,30.27877475,-97.67195423,2017.0,8.0,32.0,10.0,15.0
2017-08-10 16:06:00,AGGRAVATED ASSAULT,False,2017-08-10 16:06:00,STREETS / HWY / ROAD / ALLEY,2246 GUADALUPE ST,78705.0,9.0,BA,1,359.0,6.0,True,2017-08-15 00:00:00,Aggravated Assault,30.28613958,-97.7421124,2017.0,8.0,32.0,10.0,16.0
2017-08-10 17:45:00,ROBBERY BY ASSAULT,False,2017-08-10 17:45:00,RESTAURANTS,2525 W ANDERSON LN,78757.0,7.0,BA,6,259.0,15.0,True,2017-08-28 00:00:00,Robbery,30.35547011,-97.73354236,2017.0,8.0,32.0,10.0,17.0
2017-08-10 18:00:00,ARMED ROBBERY,False,2017-08-10 18:07:00,PARKING LOTS / GARAGE,10900 LAKELINE MALL DR,78717.0,6.0,AD,5,573.0,203.11,True,2017-11-27 00:00:00,Robbery,30.47602416,-97.79653623,2017.0,8.0,32.0,10.0,18.0
2017-08-10 21:40:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-08-10 22:33:00,RESIDENCE / HOME,1803 RIVER CROSSING CIR,78741.0,3.0,HE,3,442.0,23.18,True,2017-08-15 00:00:00,Aggravated Assault,30.23148811,-97.71279858,2017.0,8.0,32.0,10.0,21.0
2017-08-10 23:05:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-08-10 23:05:00,RESIDENCE / HOME,6804 COVERED BRIDGE DR,78736.0,8.0,DA,6,68.0,17.69,True,2017-08-11 00:00:00,Aggravated Assault,30.24770587,-97.89638313,2017.0,8.0,32.0,10.0,23.0
2017-08-11 00:08:00,AGG ASSAULT WITH MOTOR VEH,False,2017-08-11 02:32:00,RESIDENCE / HOME,6920 BENNETT AVE,78752.0,4.0,ID,1,265.0,18.12,False,2017-09-07 00:00:00,Aggravated Assault,30.32956042,-97.70165987,2017.0,8.0,32.0,11.0,0.0
2017-08-11 00:23:00,ROBBERY BY THREAT,False,2017-08-11 01:10:00,CONVENIENCE STORE,1215 RUTLAND DR,78758.0,4.0,ED,1,238.0,18.19,True,2017-08-11 00:00:00,Robbery,30.3689148,-97.704979,2017.0,8.0,32.0,11.0,0.0
2017-08-11 01:00:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-08-14 21:19:00,RESIDENCE / HOME,10505 S IH 35 SVRD NB,78747.0,5.0,FR,7,547.0,24.28,True,2017-08-15 00:00:00,Aggravated Assault,30.1457963,-97.79066483,2017.0,8.0,32.0,11.0,1.0
2017-08-11 01:55:00,ARMED ROBBERY,False,2017-08-11 01:58:00,STREETS / HWY / ROAD / ALLEY,5007 CAPE VERDE CV,78744.0,2.0,FR,5,518.0,,False,2017-08-25 00:00:00,Robbery,30.19289651,-97.7402788,2017.0,8.0,32.0,11.0,1.0
2017-08-11 13:25:00,AGGRAVATED ASSAULT,False,2017-08-11 13:25:00,PARKING LOTS / GARAGE,6200 LOYOLA LN,78724.0,1.0,CH,7,302.0,22.0,False,2018-02-01 00:00:00,Aggravated Assault,30.30161114,-97.65044897,2017.0,8.0,32.0,11.0,13.0
2017-08-11 15:31:00,SEXUAL ASSAULT W/ OBJECT,False,2017-08-11 15:31:00,RESIDENCE / HOME,5700 BLOCK COSTAS CV,78759.0,10.0,AD,7,197.0,17.57,True,2017-10-25 00:00:00,Rape,,,2017.0,8.0,32.0,11.0,15.0
2017-08-11 15:32:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-08-11 15:32:00,RESIDENCE / HOME,6401 DEL MONTE RD,78741.0,3.0,HE,5,444.0,23.12,False,2017-08-29 00:00:00,Aggravated Assault,30.24059697,-97.69056158,2017.0,8.0,32.0,11.0,15.0
2017-08-11 17:12:00,ROBBERY BY THREAT,False,2017-08-11 20:06:00,OTHER / UNKNOWN,2410 E RIVERSIDE DR,78741.0,3.0,HE,2,441.0,23.0,False,2017-10-02 00:00:00,Robbery,30.23677947,-97.72423542,2017.0,8.0,32.0,11.0,17.0
2017-08-11 17:50:00,AGGRAVATED ASSAULT,False,2017-08-11 18:24:00,STREETS / HWY / ROAD / ALLEY,819 WOODWARD ST,78704.0,3.0,DA,2,480.0,23.08,True,2017-08-12 00:00:00,Aggravated Assault,30.22516243,-97.75085216,2017.0,8.0,32.0,11.0,17.0
2017-08-11 21:24:00,AGGRAVATED ASSAULT,False,2017-08-11 21:24:00,PARK / PLAYGROUND,2608 GONZALES ST,78702.0,3.0,CH,2,422.0,9.0,False,2017-09-12 00:00:00,Aggravated Assault,30.26149359,-97.71208555,2017.0,8.0,32.0,11.0,21.0
2017-08-11 21:31:00,ROBBERY BY THREAT,False,2017-08-11 21:31:00,PARKING LOTS / GARAGE,12349 METRIC BLVD,78758.0,7.0,ED,4,204.0,18.26,True,2017-08-12 00:00:00,Robbery,30.40977797,-97.69537019,2017.0,8.0,32.0,11.0,21.0
2017-08-11 22:00:00,AGG SEXUAL ASSAULT CHILD/OBJEC,True,2017-08-12 16:48:00,RESIDENCE / HOME,600 BLOCK MASTERSON PASS,78753.0,4.0,ED,1,240,18.23,True,2017-11-07 00:00:00,Rape,,,2017.0,8.0,32.0,11.0,22.0
2017-08-11 23:17:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-08-12 00:28:00,RESIDENCE / HOME,3706 CLARKSON AVE,78722.0,9.0,CH,3,349.0,,False,2017-08-31 00:00:00,Aggravated Assault,30.29190673,-97.71556986,2017.0,8.0,32.0,11.0,23.0
2017-08-12 01:30:00,ROBBERY BY ASSAULT,False,2017-08-14 17:57:00,STREETS / HWY / ROAD / ALLEY,900 E 6TH ST,78702.0,3.0,CH,1,410.0,9.0,False,2017-08-24 00:00:00,Robbery,30.26540442,-97.73299885,2017.0,8.0,32.0,12.0,1.0
2017-08-12 02:30:00,RAPE,False,2017-08-21 02:17:00,RESIDENCE / HOME,700 BLOCK LAMAR PL,78752.0,4.0,ID,6,278.0,,False,2017-10-23 00:00:00,Rape,,,2017.0,8.0,32.0,12.0,2.0
2017-08-12 03:00:00,RAPE,False,2017-08-12 11:29:00,RESIDENCE / HOME,2000 BLOCK BLOCK E 6TH ST,78702.0,3.0,CH,1,419.0,9.02,False,2017-12-21 00:00:00,Rape,,,2017.0,8.0,32.0,12.0,3.0
2017-08-12 03:30:00,AGGRAVATED ASSAULT,False,2017-08-12 07:40:00,CAMP / CAMPGROUND,4714 S CONGRESS AVE,78745.0,3.0,DA,3,491.0,20.0,True,2017-09-14 00:00:00,Aggravated Assault,30.21435851,-97.76984699,2017.0,8.0,32.0,12.0,3.0
2017-08-12 14:40:00,AGGRAVATED ASSAULT,False,2017-08-12 14:40:00,RESTAURANTS,1144 AIRPORT BLVD,78702.0,3.0,CH,2,423.0,8.0,True,2017-08-12 00:00:00,Aggravated Assault,30.27220467,-97.69806481,2017.0,8.0,32.0,12.0,14.0
2017-08-12 16:54:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-08-12 16:54:00,RESIDENCE / HOME,11501 CENTURY OAKS TER,78758.0,7.0,AD,2,201.0,18.49,False,2017-08-16 00:00:00,Aggravated Assault,30.40208779,-97.72563795,2017.0,8.0,32.0,12.0,16.0
2017-08-12 17:09:00,RAPE,False,2017-08-12 17:09:00,RESIDENCE / HOME,700 BLOCK E 8TH ST,78701.0,9.0,GE,2,382.0,11.0,True,2017-09-25 00:00:00,Rape,,,2017.0,8.0,32.0,12.0,17.0
2017-08-12 17:10:00,SEXUAL ASSAULT OF CHILD/OBJECT,False,2017-09-06 17:10:00,RESIDENCE / HOME,1800 BLOCK PATTON LN,78723.0,1.0,ID,3,294.0,21.12,True,2018-07-25 00:00:00,Rape,,,2017.0,8.0,32.0,12.0,17.0
2017-08-12 17:13:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-08-12 17:13:00,RESIDENCE / HOME,1908 E 22ND ST,78722.0,1.0,CH,3,389.0,4.02,True,2017-08-12 00:00:00,Aggravated Assault,30.28308421,-97.72112676,2017.0,8.0,32.0,12.0,17.0
2017-08-12 18:00:00,AGGRAVATED ASSAULT,False,2017-08-12 18:00:00,PARKING LOTS / GARAGE,3750 GATTIS SCHOOL RD,78664.0,,88,88,9493.0,207.06,,,Aggravated Assault,30.49732096,-97.61509071,2017.0,8.0,32.0,12.0,18.0
2017-08-12 21:10:00,RAPE,False,2017-08-12 23:44:00,RESIDENCE / HOME,11000 BLOCK JORDAN LN,78758.0,4.0,ED,4,2212.0,,True,2017-10-24 00:00:00,Rape,,,2017.0,8.0,32.0,12.0,21.0
2017-08-12 21:18:00,AGGRAVATED ASSAULT,False,2017-08-12 21:18:00,STREETS / HWY / ROAD / ALLEY,600 SABINE ST,78701.0,9.0,GE,2,382.0,11.0,False,2017-09-14 00:00:00,Aggravated Assault,30.26654729,-97.73619041,2017.0,8.0,32.0,12.0,21.0
2017-08-12 23:40:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-08-13 09:35:00,RESIDENCE / HOME,8000 W US 290 HWY,78736.0,8.0,DA,6,68.0,17.69,False,2017-08-24 00:00:00,Aggravated Assault,30.23077116,-97.8895227,2017.0,8.0,32.0,12.0,23.0
2017-08-13 00:46:00,AGGRAVATED ASSAULT,False,2017-08-13 00:46:00,PARKING LOTS / GARAGE,7000 DECKER LN,78724.0,1.0,CH,7,302.0,22.0,,,Aggravated Assault,30.29674707,-97.62618511,2017.0,8.0,32.0,13.0,0.0
2017-08-13 01:00:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-08-13 11:01:00,RESIDENCE / HOME,602 MONTOPOLIS DR,78741.0,3.0,HE,3,443.0,23.17,True,2017-08-18 00:00:00,Aggravated Assault,30.2390805,-97.69478115,2017.0,8.0,32.0,13.0,1.0
2017-08-13 03:31:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-08-13 03:31:00,RESIDENCE / HOME,8402 GARCREEK CIR,78724.0,1.0,CH,7,302.0,,False,2017-09-26 00:00:00,Aggravated Assault,30.29451635,-97.62943616,2017.0,8.0,32.0,13.0,3.0
2017-08-13 03:32:00,AGGRAVATED ASSAULT,False,2017-08-13 03:32:00,REST AREA,6901 PRISCILLA DR,78752.0,4.0,ID,8,279.0,15.0,True,2017-10-04 00:00:00,Aggravated Assault,30.33199127,-97.71130208,2017.0,8.0,32.0,13.0,3.0
2017-08-13 09:59:00,AGG ASSAULT WITH MOTOR VEH,True,2017-08-13 09:59:00,PARKING LOTS / GARAGE,5119 E 7TH ST,78702.0,3.0,CH,1,427.0,,False,2017-09-19 00:00:00,Aggravated Assault,30.25222532,-97.69682649,2017.0,8.0,32.0,13.0,9.0
2017-08-13 17:30:00,SEXUAL ASSAULT W/ OBJECT,False,2017-08-14 23:42:00,RESIDENCE / HOME,11500 BLOCK JOLLYVILLE RD,78759.0,10.0,AD,7,177.0,25.0,False,2018-05-18 00:00:00,Rape,,,2017.0,8.0,32.0,13.0,17.0
2017-08-13 19:00:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-08-14 02:45:00,RESIDENCE / HOME,91 RAINEY ST,78701.0,9.0,GE,3,408.0,11.0,True,2017-08-14 00:00:00,Aggravated Assault,30.26020462,-97.73793566,2017.0,8.0,32.0,13.0,19.0
2017-08-13 20:54:00,MURDER,False,2017-08-14 03:30:00,GAS / SERVICE STATIONS,2545 W ANDERSON LN,78757.0,7.0,BA,6,259.0,15.0,True,2017-08-14 00:00:00,Murder,30.35638593,-97.73231888,2017.0,8.0,32.0,13.0,20.0
2017-08-13 21:50:00,ROBBERY BY THREAT,False,2017-08-13 23:05:00,RESIDENCE / HOME,4501 E RIVERSIDE DR,78741.0,3.0,HE,4,458.0,23.14,,,Robbery,30.23258831,-97.72209348,2017.0,8.0,32.0,13.0,21.0
2017-08-13 22:13:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-08-13 22:13:00,RESIDENCE / HOME,1700 WOODWIND LN,78758.0,7.0,ED,4,2211.0,18.44,True,2017-08-15 00:00:00,Aggravated Assault,30.39661928,-97.69800511,2017.0,8.0,32.0,13.0,22.0
2017-08-13 23:35:00,ARMED ROBBERY,False,2017-08-13 23:35:00,RESTAURANTS,1605 E PARMER LN,78753.0,1.0,ED,7,223.0,18.35,False,2017-08-28 00:00:00,Robbery,30.38769452,-97.65064251,2017.0,8.0,32.0,13.0,23.0
2017-08-14 00:45:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-08-14 01:09:00,RESIDENCE / HOME,1711 RUTLAND DR,78758.0,4.0,ED,2,236.0,,True,2017-08-14 00:00:00,Aggravated Assault,30.37521409,-97.71174462,2017.0,8.0,33.0,14.0,0.0
2017-08-14 01:13:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-08-14 20:02:00,RESIDENCE / HOME,2400 WICKERSHAM LN,78741.0,3.0,HE,4,458.0,23.14,True,2017-08-29 00:00:00,Aggravated Assault,30.22764855,-97.72330072,2017.0,8.0,33.0,14.0,1.0
2017-08-14 02:49:00,AGG ASSAULT FAM/DATE VIOLENCE,True,2017-08-14 02:49:00,RESIDENCE / HOME,2200 QUICKSILVER BLVD,78744.0,2.0,FR,8,530.0,24.27,True,2017-08-14 00:00:00,Aggravated Assault,30.17736536,-97.7677103,2017.0,8.0,33.0,14.0,2.0
2017-08-14 04:00:00,AGGRAVATED ASSAULT,False,2017-08-14 04:42:00,RESIDENCE / HOME,8902 PALACE PKWY,78748.0,5.0,FR,3,536.0,24.23,False,2018-04-18 00:00:00,Aggravated Assault,30.17668387,-97.804923,2017.0,8.0,33.0,14.0,4.0
2017-08-14 15:42:00,SEXUAL ASSAULT W/ OBJECT,False,2017-08-14 18:02:00,DRUG STORE / DR. OFFICE / HOSPITAL,1000 BLOCK E 32ND ST,78705.0,9.0,BA,1,348.0,4.0,False,2017-08-23 00:00:00,Rape,,,2017.0,8.0,33.0,14.0,15.0
2017-08-14 17:00:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-08-14 20:11:00,RESIDENCE / HOME,212 W LOLA DR,78753.0,4.0,ED,1,592.0,18.0,False,2017-08-21 00:00:00,Aggravated Assault,30.34797024,-97.70508987,2017.0,8.0,33.0,14.0,17.0
2017-08-14 17:17:00,ROBBERY BY THREAT,False,2017-08-14 17:17:00,DEPARTMENT / DISCOUNT STORE,3405 N IH 35 SVRD NB,78722.0,9.0,CH,3,349.0,4.0,False,2017-10-02 00:00:00,Robbery,30.29201958,-97.72083105,2017.0,8.0,33.0,14.0,17.0
2017-08-14 18:52:00,ROBBERY BY ASSAULT,False,2017-08-14 20:49:00,PARKING LOTS / GARAGE,6705 W US 290 HWY,78749.0,8.0,DA,6,75.0,17.37,False,2017-08-31 00:00:00,Robbery,30.233165,-97.86562509,2017.0,8.0,33.0,14.0,18.0
2017-08-14 20:53:00,AGGRAVATED ASSAULT,False,2017-08-14 21:52:00,TRANSPORTATION (AIR / BUS / TRAIN - TERMINALS),2795 E 7TH ST,78702.0,3.0,CH,1,419.0,9.0,False,2017-08-15 00:00:00,Aggravated Assault,30.25956541,-97.70992645,2017.0,8.0,33.0,14.0,20.0
2017-08-14 20:55:00,RAPE OF A CHILD,True,2017-08-14 20:55:00,RESIDENCE / HOME,11000 BLOCK SHORT SPRINGS DR,78754.0,1.0,ED,5,225,18.42,True,2017-08-21 00:00:00,Rape,,,2017.0,8.0,33.0,14.0,20.0
2017-08-14 22:14:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-08-15 00:07:00,RESIDENCE / HOME,1301 CROSSING PL,78741.0,3.0,HE,3,442.0,,True,2017-09-07 00:00:00,Aggravated Assault,30.23653703,-97.71330141,2017.0,8.0,33.0,14.0,22.0
2017-08-14 22:14:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-08-14 23:28:00,PARKING LOTS / GARAGE,8800 N IH 35 SVRD SB,78753.0,4.0,ED,1,250.0,,True,2017-08-14 00:00:00,Aggravated Assault,30.35225082,-97.69282075,2017.0,8.0,33.0,14.0,22.0
2017-08-14 23:02:00,AGGRAVATED ASSAULT,False,2017-08-14 23:02:00,CONVENIENCE STORE,9515 N LAMAR BLVD,78753.0,4.0,ED,1,240.0,18.23,False,2017-08-30 00:00:00,Aggravated Assault,30.36442773,-97.69460608,2017.0,8.0,33.0,14.0,23.0
2017-08-15 00:00:00,FORCED SODOMY,False,2017-08-20 07:26:00,RESIDENCE / HOME,11800 BLOCK BITTERN HOLW,78758.0,7.0,ED,4,2213.0,,False,2017-08-31 00:00:00,Rape,,,2017.0,8.0,33.0,15.0,0.0
2017-08-15 06:09:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-08-15 07:08:00,RESIDENCE / HOME,12501 TECH RIDGE BLVD,78753.0,7.0,ED,6,206.0,,True,2017-08-15 00:00:00,Aggravated Assault,30.39784803,-97.66153475,2017.0,8.0,33.0,15.0,6.0
2017-08-15 07:15:00,AGG RAPE,False,2017-08-15 09:07:00,HOTEL / MOTEL / ETC.,5300 BLOCK N IH 35 SVRD SB,78751.0,4.0,ID,6,291.0,,False,2017-09-12 00:00:00,Rape,,,2017.0,8.0,33.0,15.0,7.0
2017-08-15 10:00:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-08-16 02:05:00,RESIDENCE / HOME,306 W RUNDBERG LN,78753.0,4.0,ED,1,240.0,18.23,True,2017-08-21 00:00:00,Aggravated Assault,30.36239452,-97.6945729,2017.0,8.0,33.0,15.0,10.0
2017-08-15 10:05:00,RAPE OF A CHILD,True,2017-08-15 10:05:00,OTHER / UNKNOWN,6900 BLOCK SHANNON DR,78724.0,1.0,CH,7,302.0,,True,2017-09-07 00:00:00,Rape,,,2017.0,8.0,33.0,15.0,10.0
2017-08-15 12:00:00,RAPE,False,2018-03-28 12:30:00,RESIDENCE / HOME,3200 BLOCK DUVAL RD,78759.0,7.0,AD,3,200.0,18.29,False,2019-01-29 00:00:00,Rape,,,2017.0,8.0,33.0,15.0,12.0
2017-08-15 14:19:00,AGG ASLT ENHANC STRANGL/SUFFOC,True,2017-08-15 14:19:00,RESIDENCE / HOME,6032 BLUEBELL CIR,78741.0,3.0,HE,3,443.0,23.18,True,2017-08-15 00:00:00,Aggravated Assault,30.23061901,-97.70340573,2017.0,8.0,33.0,15.0,14.0
2017-08-15 19:26:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-08-15 19:26:00,RESIDENCE / HOME,3226 W SLAUGHTER LN,78748.0,5.0,FR,1,99.0,17.46,True,2017-08-15 00:00:00,Aggravated Assault,30.18153149,-97.84472743,2017.0,8.0,33.0,15.0,19.0
2017-08-16 01:00:00,DEADLY CONDUCT,False,2017-08-18 21:33:00,RESIDENCE / HOME,8912 N LAMAR BLVD,78758.0,4.0,ED,1,237.0,,False,2017-08-22 00:00:00,Aggravated Assault,30.35850639,-97.69996937,2017.0,8.0,33.0,16.0,1.0
2017-08-16 02:30:00,DEADLY CONDUCT,False,2017-08-16 23:00:00,PARKING LOTS / GARAGE,3908 W BRAKER LN,78759.0,7.0,AD,1,215.0,17.54,False,2017-08-29 00:00:00,Aggravated Assault,30.3973976,-97.73468032,2017.0,8.0,33.0,16.0,2.0
2017-08-16 03:00:00,FORCED SODOMY,False,2017-08-18 17:57:00,RESIDENCE / HOME,8900 BLOCK GALEWOOD DR,78758.0,4.0,ED,2,235.0,18.2,False,2017-10-05 00:00:00,Rape,,,2017.0,8.0,33.0,16.0,3.0
2017-08-16 09:30:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-08-16 09:30:00,RESIDENCE / HOME,4404 E OLTORF ST,78741.0,3.0,HE,4,458.0,23.14,True,2017-08-16 00:00:00,Aggravated Assault,30.22706496,-97.72624614,2017.0,8.0,33.0,16.0,9.0
2017-08-16 10:24:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-08-16 13:27:00,RESIDENCE / HOME,1900 SIMOND AVE,78723.0,9.0,BA,4,900.0,3.06,False,2017-08-18 00:00:00,Aggravated Assault,30.29726667,-97.7038558,2017.0,8.0,33.0,16.0,10.0
2017-08-16 11:35:00,AGG RAPE OF A CHILD,False,2018-08-16 11:35:00,RESIDENCE / HOME,900 BLOCK NEAL ST,78702.0,1.0,CH,2,416.0,8.0,False,2019-01-31 00:00:00,Rape,,,2017.0,8.0,33.0,16.0,11.0
2017-08-16 15:00:00,AGGRAVATED ASSAULT,False,2017-08-18 20:14:00,STREETS / HWY / ROAD / ALLEY,GARCREEK CIR / RIVERSTONE DR,78724.0,1.0,CH,7,302.0,22.0,True,2017-09-11 00:00:00,Aggravated Assault,30.29421276,-97.62769196,2017.0,8.0,33.0,16.0,15.0
2017-08-16 15:19:00,ROBBERY BY THREAT,False,2017-08-16 17:45:00,OTHER / UNKNOWN,313 E RUNDBERG LN,78753.0,4.0,ED,1,250.0,,True,2017-08-17 00:00:00,Robbery,30.35963853,-97.69189538,2017.0,8.0,33.0,16.0,15.0
2017-08-16 17:36:00,ARMED ROBBERY,False,2017-08-16 17:36:00,DEPARTMENT / DISCOUNT STORE,6505 BURLESON RD,78744.0,2.0,FR,6,497.0,24.31,True,2017-09-04 00:00:00,Robbery,30.2039507,-97.71422951,2017.0,8.0,33.0,16.0,17.0
2017-08-16 20:00:00,ROBBERY BY ASSAULT,False,2017-08-16 20:24:00,STREETS / HWY / ROAD / ALLEY,1718 COLONY CREEK DR,78758.0,4.0,ED,2,235.0,,False,2017-10-17 00:00:00,Robbery,30.36904341,-97.71395504,2017.0,8.0,33.0,16.0,20.0
2017-08-16 21:01:00,AGG ASLT STRANGLE/SUFFOCATE,True,2017-08-16 21:01:00,RESIDENCE / HOME,12912 CANDLESTICK PL,78727.0,7.0,AD,3,828.0,,True,2017-09-25 00:00:00,Aggravated Assault,30.42203003,-97.69238491,2017.0,8.0,33.0,16.0,21.0
2017-08-16 22:00:00,ARMED ROBBERY,False,2017-08-16 23:39:00,PARKING LOTS / GARAGE,11350 FOUR POINTS DR,78726.0,6.0,AD,8,15.0,17.14,False,2017-08-25 00:00:00,Robbery,30.40609216,-97.85027408,2017.0,8.0,33.0,16.0,22.0
2017-08-16 22:05:00,AGGRAVATED ASSAULT,False,2017-08-16 22:12:00,HOTEL / MOTEL / ETC.,8128 N IH 35 SVRD SB,78753.0,4.0,ED,1,592.0,18.0,True,2017-08-21 00:00:00,Aggravated Assault,30.344303,-97.69767122,2017.0,8.0,33.0,16.0,22.0
2017-08-17 02:34:00,RAPE,False,2017-08-17 02:34:00,STREETS / HWY / ROAD / ALLEY,2400 BLOCK ROUND ROCK AVE,78681.0,,88,88,9493.0,205.0,False,2017-09-21 00:00:00,Rape,,,2017.0,8.0,33.0,17.0,2.0
2017-08-17 02:44:00,ROBBERY BY ASSAULT,False,2017-08-17 04:17:00,STREETS / HWY / ROAD / ALLEY,7844 BURNET RD,78757.0,7.0,BA,6,259.0,15.0,False,2017-10-03 00:00:00,Robbery,30.35604211,-97.73163995,2017.0,8.0,33.0,17.0,2.0
2017-08-17 02:45:00,ARMED ROBBERY,False,2017-08-17 04:51:00,STREETS / HWY / ROAD / ALLEY,2502 METCALFE RD,78741.0,3.0,HE,2,482.0,23.07,True,2017-12-14 00:00:00,Robbery,30.22899457,-97.73688668,2017.0,8.0,33.0,17.0,2.0
2017-08-17 16:20:00,ROBBERY BY THREAT,False,2017-08-17 17:25:00,DEPARTMENT / DISCOUNT STORE,2015 E RIVERSIDE DR,78741.0,3.0,HE,2,457.0,,False,2017-10-02 00:00:00,Robbery,30.23964224,-97.72786734,2017.0,8.0,33.0,17.0,16.0
